transaction_id,account_id,timestamp,amount,currency,merchant_category,transaction_type,country
b8d88e86-47f2-4af2-8873-ac6612126a27,ACC0001749,2026-07-10 01:01:27.108990,77.89,USD,Online Retail,Deposit,CN
e846fab4-e71a-456a-82b4-a0a5829792f2,ACC0002056,2026-05-26 14:54:13.883174,26.96,USD,Travel,Transfer,AE
13d1f005-adc4-4436-b613-90c9275ebc52,ACC0001513,2026-05-04 16:09:16.320160,311.36,USD,Fuel,Transfer,FR
66f1d405-bf0d-4c37-a68c-3be52d826625,ACC0002361,2026-07-19 15:32:33.118103,14.29,USD,Restaurant,Withdrawal,CN
845f7d19-42b2-4620-89f1-a430004fae45,ACC0001026,2026-05-24 04:01:00.399300,74.74,USD,Grocery,Withdrawal,AE
f2131c16-aed0-4746-9b7b-a4fea507b621,ACC0002564,2026-06-29 15:08:18.000620,73.36,USD,Online Retail,Transfer,PK
4f077842-0082-4121-9752-637749ec2bef,ACC0002352,2026-07-17 00:19:50.780942,51.16,USD,Entertainment,Transfer,NL
ffbc8944-ab65-4025-b6b7-fdc55237961a,ACC0002158,2026-06-11 10:29:03.266161,11.52,USD,Restaurant,Deposit,AE
9b949339-9885-4e1b-96a2-a78ffbd2f99a,ACC0001597,2026-07-07 02:52:44.311663,155.24,USD,ATM Withdrawal,Purchase,PK
ebcd357c-f200-425e-8d4b-d8cd85d824ec,ACC0001054,2026-06-14 09:58:23.350618,133.25,USD,Utilities,Deposit,SA
930f418d-e0e7-4269-9d27-daf32dcea082,ACC0000178,2026-06-07 08:49:09.876002,24.27,USD,Travel,Deposit,SA
d4424a8c-7702-4822-8c5e-93ed113a6a50,ACC0001354,2026-06-06 16:00:55.412148,127.61,USD,Restaurant,Transfer,GB
cbbae262-8cd1-40f9-a1f6-b1a092db5f8c,ACC0000314,2026-06-02 06:10:49.088535,85.62,USD,Online Retail,Purchase,DE
407de578-4c28-465b-a33a-e7213a1bc396,ACC0001963,2026-07-22 04:26:51.960582,11.74,USD,Grocery,Purchase,IN
423154c3-c520-4a37-9a79-fa19683297a2,ACC0002531,2026-07-14 14:41:29.817842,19.6,USD,Grocery,Deposit,AE
b805da9e-9dfd-45c9-98ad-5b11a2066948,ACC0002115,2026-06-07 12:25:53.626947,213.99,USD,Fuel,Purchase,PK
56724af9-7912-448c-8cb9-92af72a9af98,ACC0001470,2026-05-14 05:39:57.412891,79.15,USD,Grocery,Transfer,CN
f264e2a6-94e6-48c4-8ecd-2aff4cbf1a54,ACC0000977,2026-07-14 16:39:43.647168,27.74,USD,Utilities,Purchase,FR
9b2f822c-8ee4-4b51-9aef-419627792841,ACC0000734,2026-05-21 21:43:04.410722,19.49,USD,ATM Withdrawal,Transfer,CN
db088568-4bea-424d-bd42-cf637f3fdf98,ACC0002469,2026-06-05 06:43:47.034406,29.42,USD,Utilities,Withdrawal,FR
80335861-2588-41f7-88c0-48e7bec23cdc,ACC0000356,2026-07-11 06:45:22.577204,32.03,USD,Entertainment,Transfer,DE
53097bbb-ff84-4cf6-b702-8ce290548188,ACC0002032,2026-06-28 10:58:36.312785,19.78,USD,Entertainment,Purchase,CN
cb845328-2158-46a6-a0d2-8c72d876d6a9,ACC0001246,2026-05-31 23:01:58.456092,6.75,USD,Healthcare,Transfer,AE
8e384034-b6b9-4fe9-8354-55f59374c820,ACC0001433,2026-07-15 01:41:26.437901,214.44,USD,Grocery,Withdrawal,IN
9485f685-2eba-48e1-b6f5-704465a6385e,ACC0000910,2026-07-11 16:57:23.648882,175.0,USD,Entertainment,Purchase,GB
7001a065-b78d-4f86-90e1-4a1a93469d23,ACC0000819,2026-06-05 03:55:34.035708,11.85,USD,ATM Withdrawal,Purchase,FR
2ee50408-7113-4dff-8b38-ce313287ed0d,ACC0002663,2026-07-24 19:30:38.550622,64.3,USD,Grocery,Deposit,IN
a3ff36e7-5401-455f-8a0d-820a588b9148,ACC0001831,2026-05-23 11:00:12.843173,18.49,USD,Healthcare,Withdrawal,FR
5f3a5cde-d657-48ec-be7b-70c4d44e9b74,ACC0000002,2026-06-05 21:23:07.788453,39.89,USD,Grocery,Transfer,FR
a8662b34-44ad-4689-8756-68b1f95f9470,ACC0001305,2026-05-06 05:34:59.042804,36.1,USD,Healthcare,Purchase,NL
3f78c36b-284b-440a-b2f4-66eb285945e3,ACC0002671,2026-06-20 11:25:16.217791,32.67,USD,Restaurant,Deposit,NL
ddbaf7a2-1c07-4eea-ae92-13691d0fe2ea,ACC0000855,2026-05-23 21:34:25.795156,603.98,USD,Restaurant,Purchase,NL
6cde5052-8dc5-441d-82cb-cefa0c5118b9,ACC0001102,2026-06-22 09:30:25.046099,32.19,USD,Travel,Deposit,AE
a5a441f9-11bd-49c1-8e7d-f8ee2838cbc4,ACC0001150,2026-06-26 22:58:03.679765,20.7,USD,Electronics,Purchase,FR
30efe25e-28d5-46aa-829a-8e99edaa296c,ACC0001779,2026-05-18 15:25:47.285347,21.87,USD,Restaurant,Withdrawal,GB
c845e506-8d09-4df8-930e-7f6bb8f4d378,ACC0001788,2026-06-15 21:21:07.010302,191.05,USD,Fuel,Withdrawal,US
72bb7285-4532-460d-b647-c57e4563971c,ACC0002082,2026-05-19 10:16:21.715321,7.52,USD,Travel,Transfer,AE
d132b93b-9568-4f8d-9a97-3696e01d6e20,ACC0001706,2026-06-21 16:21:39.015470,21.86,USD,Utilities,Withdrawal,CN
6fadd76d-323e-4ccc-94cb-7fe81780b95d,ACC0000307,2026-07-08 03:38:27.516483,309.88,USD,Healthcare,Transfer,CN
1002e431-fd40-45c0-8fcd-ef11b8886134,ACC0002848,2026-06-29 23:45:52.461204,73.17,USD,Healthcare,Deposit,FR
74515174-42e2-4068-bdda-e741eaf7468e,ACC0001941,2026-07-06 05:10:22.080061,68.74,USD,Restaurant,Deposit,PK
6dd0e15a-6fa9-4e51-bc7f-725fb4a357ab,ACC0000279,2026-07-14 07:44:53.837013,705.27,USD,Utilities,Purchase,NL
922d94ca-b3f5-4f23-9196-19c6bb21d7ca,ACC0000327,2026-07-02 13:42:19.599427,73.38,USD,Healthcare,Purchase,AE
905e4edc-b0e7-4d70-b637-b5765a4a8328,ACC0002439,2026-07-14 15:14:41.941524,23.34,USD,Fuel,Purchase,AE
f93e9466-6888-40f9-9e3a-cbb68b995f2b,ACC0002972,2026-06-22 16:17:55.209903,38.92,USD,Grocery,Transfer,PK
9800435a-95ec-4753-9afb-c761d3c19764,ACC0001341,2026-05-06 19:26:06.802250,13.98,USD,Fuel,Transfer,CN
3bc4b849-4128-4763-9574-1f457a3004e8,ACC0002772,2026-06-22 17:33:45.546075,246.44,USD,Online Retail,Deposit,SA
8fc19905-39ba-4ecb-bbe2-9a60b68f64dd,ACC0000517,2026-07-02 09:22:53.908307,108.8,USD,Healthcare,Transfer,CN
7b91d7fe-3901-46bd-b029-bf4e8cb9ca21,ACC0002563,2026-06-07 07:08:17.771092,210.46,USD,Entertainment,Deposit,IN
078b2109-4c7f-4091-bf88-1afece526599,ACC0001960,2026-06-21 21:07:07.364295,234.06,USD,Fuel,Withdrawal,FR
84cacbda-53a2-4daa-8cdb-79c57e531575,ACC0000000,2026-06-24 15:57:24.361089,33.21,USD,Travel,Withdrawal,DE
4630fe9d-cdb6-4ad1-9862-6582173765f6,ACC0001929,2026-05-28 04:40:00.853848,17.57,USD,Electronics,Withdrawal,AE
a47765e8-1b90-4cf2-acaf-83f4366edf0e,ACC0000468,2026-05-28 01:37:06.045079,51.31,USD,Restaurant,Withdrawal,IN
7aa460f5-0498-41d1-874f-eb89ae9327d2,ACC0002698,2026-07-16 20:30:52.591962,19.16,USD,Grocery,Transfer,GB
4f92a987-73e5-4540-a53a-aa327788e349,ACC0001712,2026-06-22 14:15:53.868571,66.55,USD,Online Retail,Withdrawal,NL
79ff3073-1524-4663-a66c-2b0b24523750,ACC0000740,2026-07-10 21:13:14.979895,212.41,USD,ATM Withdrawal,Deposit,DE
a24a8ff4-1039-4b43-b9db-458a3bfafb76,ACC0001960,2026-05-18 12:33:35.843310,44.62,USD,Online Retail,Transfer,NL
c33f7b94-c711-413a-bca3-67e698d61cf8,ACC0001860,2026-07-12 23:08:21.124345,65.37,USD,Online Retail,Withdrawal,AE
25f127d4-a48d-4d8e-bd85-1bc84780cb31,ACC0002761,2026-07-08 14:26:50.033875,48.78,USD,Utilities,Transfer,PK
4c6f88d6-7553-4d52-af3b-fb4b990f3381,ACC0001249,2026-06-08 03:09:35.666905,143.06,USD,ATM Withdrawal,Transfer,CN
afb1b50b-0362-433e-9614-588454d36330,ACC0002478,2026-05-19 07:52:21.828614,24.5,USD,Healthcare,Withdrawal,FR
00fb7120-d4c0-4008-ac1c-be3505070e6a,ACC0001348,2026-05-11 16:56:31.056212,3.91,USD,Restaurant,Withdrawal,NL
44201ba3-6d0b-45d4-bdc2-5cd899d956b2,ACC0002573,2026-05-19 20:43:56.163745,96.07,USD,Travel,Purchase,GB
abc9b5a0-ea0b-447a-9ba8-9e87e57d854a,ACC0002369,2026-06-21 23:42:40.837899,178.65,USD,Utilities,Purchase,IN
10a87a41-6523-4ebf-904b-a2f434f45e53,ACC0001358,2026-07-19 05:33:59.167431,93.28,USD,Utilities,Deposit,AE
023b064b-cfd7-41fa-9a63-892ff1138853,ACC0001629,2026-05-08 23:22:01.001125,25.32,USD,Online Retail,Transfer,CN
4996d3fd-f82c-4718-a172-acbc1ec980e4,ACC0002499,2026-05-08 22:06:12.295872,13.99,USD,Grocery,Deposit,US
955de72d-d4b8-468a-80c4-79ccf2c7abc4,ACC0001577,2026-07-03 12:27:28.665072,98.83,USD,ATM Withdrawal,Deposit,GB
18800cad-9907-40a6-a37d-d21573d6973c,ACC0000255,2026-06-21 13:26:35.502418,64.7,USD,Utilities,Withdrawal,DE
e41c9d01-6727-4a84-8fdb-d73593a642bc,ACC0002960,2026-07-22 22:55:48.398899,46.95,USD,Travel,Deposit,CN
0538f8fd-97a1-44c1-a034-4e5b1a2b5e70,ACC0000257,2026-06-16 21:00:05.100413,486.36,USD,Online Retail,Transfer,CN
22846d4d-1d4e-4e64-8a6c-6ea92fcc1c79,ACC0001111,2026-06-27 10:15:33.838812,17.53,USD,Utilities,Purchase,DE
889f35aa-a87d-4825-b594-a14acb7a956e,ACC0000538,2026-06-28 07:01:50.758547,459.46,USD,ATM Withdrawal,Deposit,SA
019a48fe-0819-4173-9f64-ae732fb0596d,ACC0002936,2026-07-20 18:22:31.629992,56.72,USD,Restaurant,Withdrawal,CN
e4a1e421-1b71-45a8-8b55-7272ac676e83,ACC0001272,2026-05-29 12:05:43.499660,6.03,USD,Utilities,Withdrawal,GB
1dd64685-7814-44b1-8497-db2c3cd989fd,ACC0000248,2026-05-25 19:02:37.204053,44.03,USD,Travel,Withdrawal,SA
880a6f58-bc1e-44a4-a29c-48e89eb92009,ACC0002193,2026-07-22 19:05:48.022368,172.67,USD,Grocery,Deposit,AE
15cf4ccc-8faf-4121-ac2f-1ce8707fba6b,ACC0002111,2026-05-20 08:42:47.291602,35.23,USD,Entertainment,Purchase,NL
236608e4-de4b-4832-bba8-a5ee19a5e493,ACC0002208,2026-05-01 07:27:08.575354,9.3,USD,Healthcare,Transfer,NL
1d38fe7a-b7f0-4c9c-b754-7cfe9358f7c5,ACC0001044,2026-07-01 19:51:17.061063,44.82,USD,Travel,Transfer,IN
b1e093cd-d6c8-41ed-9b66-84ce57f43c7b,ACC0001258,2026-05-16 06:22:37.620715,19.52,USD,Healthcare,Purchase,IN
39abc3c5-6332-4dc9-b104-0e5522c8409b,ACC0000456,2026-06-09 09:12:30.866199,98.51,USD,Online Retail,Deposit,IN
2154289c-d230-466b-95b9-584224003f1e,ACC0000792,2026-07-05 13:30:53.070161,138.11,USD,Healthcare,Purchase,CN
5fe9d3c4-8e3c-48e1-a25f-9ea76c895ac8,ACC0001398,2026-07-27 17:44:01.860079,15.37,USD,Fuel,Deposit,US
7f9b621b-e80d-452d-8de2-2be636982636,ACC0000642,2026-07-17 15:44:36.610332,23.41,USD,Electronics,Transfer,IN
6a4a6f25-c228-4cdf-aca9-5a3208868706,ACC0001548,2026-05-12 05:12:58.925029,135.36,USD,Healthcare,Transfer,US
fef7b46e-fef6-4267-85f7-eb9baa27d3db,ACC0002160,2026-05-17 05:23:39.141475,19.48,USD,Healthcare,Purchase,DE
7dddb347-f895-4ec1-96ef-a1423f1a0b91,ACC0001195,2026-06-22 02:05:20.475618,14.9,USD,Grocery,Purchase,DE
dc85afde-f1a5-499f-9d44-86a2bbcf22d3,ACC0002331,2026-06-16 15:21:27.097265,13.27,USD,Electronics,Deposit,NL
f4e213b0-a600-47f4-9372-f00c29c8ef7d,ACC0001701,2026-07-21 05:35:14.584981,83.3,USD,Electronics,Transfer,NL
f657790d-276f-4b93-9a3c-1034488aed37,ACC0001272,2026-07-23 08:37:15.120504,79.12,USD,Fuel,Deposit,SA
1557e4d0-625f-451a-9676-141e642d0ec3,ACC0001964,2026-05-26 20:38:58.349551,24.03,USD,Fuel,Purchase,GB
bad820e0-5e5b-4466-bfcc-798d3e5fce94,ACC0002057,2026-07-13 05:58:30.910815,54.93,USD,Travel,Withdrawal,GB
bf01da46-93e2-4586-b022-8051eeca0e20,ACC0001902,2026-07-22 11:13:50.394772,341.23,USD,ATM Withdrawal,Transfer,GB
e74a8559-c6e6-4505-a341-62ecc769c131,ACC0001055,2026-05-14 09:22:08.381871,16.96,USD,Healthcare,Deposit,NL
2db7c340-55f7-42ca-bf05-3aee0f7baa59,ACC0001802,2026-06-04 15:17:37.444645,5.25,USD,Grocery,Purchase,IN
91caaaa0-5310-4fc7-94af-54317a179b32,ACC0001607,2026-06-10 08:14:42.905038,94.26,USD,Healthcare,Withdrawal,US
70691c71-b968-4fc6-ac31-c70d059533c4,ACC0002125,2026-06-14 04:57:13.231849,47.82,USD,ATM Withdrawal,Deposit,FR
839a379c-e893-4f89-8ee1-79a0412f3bfe,ACC0002497,2026-06-13 02:20:28.669627,23.29,USD,Travel,Deposit,FR
a097685a-43d1-432d-8b1e-05ba400601c7,ACC0002198,2026-07-15 02:19:42.124348,119.4,USD,Online Retail,Transfer,GB
22627fc2-dcd4-4372-99af-95dbe9c4b401,ACC0001292,2026-07-08 12:52:42.265090,149.47,USD,Travel,Purchase,SA
8ccc15f3-c93f-439b-92dd-a823c85c6e90,ACC0000106,2026-06-16 05:12:27.357053,3.86,USD,ATM Withdrawal,Withdrawal,DE
01ac7f89-3b36-4c4a-8857-1824ff02a842,ACC0000287,2026-07-20 15:42:19.913051,24.95,USD,Restaurant,Transfer,IN
a1053020-9c08-431a-a41d-b40b8b990743,ACC0001028,2026-05-11 10:25:05.913913,880.97,USD,Online Retail,Transfer,AE
f3ea40a4-d1ca-4f42-9276-8fb989414413,ACC0001171,2026-06-09 08:49:20.530069,109.96,USD,Healthcare,Purchase,US
cbb9db24-e9b3-4316-a00e-f606a5b20148,ACC0001416,2026-06-26 17:04:24.142565,122.89,USD,Online Retail,Transfer,CN
bc80c2b2-cb2c-4a93-a765-19c6ce44adc3,ACC0000740,2026-06-27 05:58:18.687295,223.07,USD,Electronics,Purchase,CN
422b5c76-2d1a-4dde-80a2-afdb3a8f0717,ACC0002317,2026-05-05 01:08:46.463813,55.73,USD,Online Retail,Deposit,US
fbb55128-0bd3-414c-b2db-a584e7f33fc5,ACC0000377,2026-06-27 23:58:15.616523,142.03,USD,ATM Withdrawal,Deposit,PK
7b7ce003-0bd5-428a-b6c3-7ebd2f631ba6,ACC0000106,2026-07-26 08:56:49.018790,129.24,USD,Fuel,Deposit,IN
dc57ba29-ad4d-49c6-9306-a712801adb26,ACC0002675,2026-05-25 22:56:44.210831,104.26,USD,Fuel,Transfer,SA
d08bb708-6299-4097-a9ab-02ef9538467e,ACC0000479,2026-06-03 18:12:52.770837,37.1,USD,Restaurant,Deposit,US
df0eb7a3-e733-427a-8769-c8490399bfb6,ACC0001219,2026-05-04 07:08:51.569181,67.12,USD,Online Retail,Transfer,DE
e0858329-0833-4153-a5b4-4f2a50eb39a3,ACC0000791,2026-07-01 14:56:28.302671,26.95,USD,Fuel,Transfer,AE
1f5a5b13-d2e5-4f0b-8db2-c03747d3b3b0,ACC0001428,2026-07-27 17:10:15.315826,55.44,USD,Online Retail,Transfer,PK
c7249800-1156-460d-8b43-754965633e0f,ACC0001477,2026-05-17 20:07:31.112490,13.43,USD,Restaurant,Transfer,DE
dd409cd9-5aa0-4f33-b60e-461d1e3cdf37,ACC0000362,2026-07-03 22:41:12.762202,21.14,USD,Grocery,Transfer,US
fd72b5bc-98a8-46c1-8fa7-b73c57027fdd,ACC0001381,2026-06-20 15:26:03.658247,38.91,USD,Utilities,Deposit,NL
08c98f34-4b13-41c8-951b-a2034ab20199,ACC0001341,2026-06-02 03:38:52.604391,17.59,USD,ATM Withdrawal,Withdrawal,US
ad078593-e82f-4e91-ae5b-4a79ae53bf2f,ACC0002372,2026-05-27 09:07:33.550897,29.78,USD,ATM Withdrawal,Withdrawal,SA
6609fc8a-b987-4a2f-b2cb-d46d6c84bdfc,ACC0002338,2026-07-06 03:04:53.299474,44.85,USD,Healthcare,Purchase,IN
d867ba3d-7f39-409e-b271-292b67c26304,ACC0000952,2026-06-20 14:10:52.433394,88.47,USD,Electronics,Purchase,IN
03d8b680-c780-4956-8cb6-73d060cf0752,ACC0001476,2026-06-17 03:04:36.653489,170.56,USD,Fuel,Transfer,CN
14c0f3dc-fbc2-49bb-b68f-faf0dd7bb645,ACC0001514,2026-07-17 03:08:06.110183,31.3,USD,Entertainment,Transfer,DE
731db909-0f64-419e-bc7b-ccfb39097e24,ACC0000168,2026-05-24 05:40:47.787343,271.0,USD,Electronics,Transfer,AE
ac457320-2ccb-4f6f-9fa4-6a472709caaf,ACC0001350,2026-05-02 01:12:10.031947,168.4,USD,Utilities,Deposit,FR
ec1d748d-75c9-43af-bbe1-7135a535423f,ACC0000790,2026-06-29 23:53:15.776033,99.97,USD,Fuel,Transfer,IN
a879a0e3-914a-445b-aaff-93068e147af1,ACC0001789,2026-06-15 05:21:27.861115,65.65,USD,Entertainment,Transfer,NL
492ae18b-f0d8-4105-a342-b02a6807c5ed,ACC0001717,2026-06-30 15:32:54.765009,80.07,USD,Utilities,Withdrawal,AE
97131509-02d7-42d1-82cb-b0d5dd061910,ACC0002373,2026-06-24 23:06:32.926640,226.89,USD,Entertainment,Purchase,US
e6ea061a-c246-4671-9858-850fffdcd8d2,ACC0002710,2026-06-19 21:47:48.440023,237.06,USD,Fuel,Transfer,DE
e95082a9-e02d-4d60-8064-dbda80086d22,ACC0001689,2026-07-10 13:19:26.430169,270.95,USD,Healthcare,Transfer,DE
a3dc4239-0a93-4a64-b6fd-ca35e6e59b21,ACC0002595,2026-05-17 04:43:22.299080,57.37,USD,Grocery,Purchase,NL
805f66cf-9265-4e40-8f5c-fea820f1e050,ACC0001125,2026-06-29 21:20:40.381415,106.27,USD,Travel,Withdrawal,SA
94730e66-ec05-4cd7-ba7e-6d8a3a3b520c,ACC0000601,2026-05-21 13:47:39.023737,273.76,USD,ATM Withdrawal,Transfer,SA
623f2f51-0a95-4c1d-95fd-a1e1e5fe8eca,ACC0000312,2026-04-30 04:17:14.992221,25.83,USD,Electronics,Transfer,SA
15a3c874-253c-47e5-a016-c8d6c66f43bf,ACC0001090,2026-06-24 17:24:50.322409,37.26,USD,Healthcare,Transfer,AE
88b87df9-c5d8-4bf8-9512-0bcd21a55c69,ACC0002630,2026-07-21 11:52:11.421568,55.66,USD,Online Retail,Deposit,PK
c272f492-e4e9-441e-ac46-352f8474f168,ACC0002466,2026-05-13 17:16:36.309006,160.7,USD,Healthcare,Transfer,CN
5a83d506-49c3-422a-9daa-7271848ad125,ACC0000244,2026-06-04 09:25:05.120348,163.73,USD,ATM Withdrawal,Transfer,SA
d357cd48-7daa-4cda-92a5-9369d13d7181,ACC0002058,2026-05-10 14:01:58.619262,41.39,USD,Healthcare,Purchase,GB
13ba6dca-2c66-4bee-9523-4b27dfa3db84,ACC0000386,2026-07-14 09:24:24.575977,8.93,USD,Travel,Transfer,PK
732d3bce-049b-4409-bd9c-22dd64ba38c4,ACC0002095,2026-05-05 04:29:03.503903,73.36,USD,Travel,Transfer,SA
944ace71-eb01-480d-a946-b057177119f3,ACC0002406,2026-07-18 01:12:09.831676,18.14,USD,ATM Withdrawal,Purchase,PK
fbf70123-9bae-48e3-8571-f33982a5e627,ACC0001511,2026-06-06 09:23:25.187145,9.13,USD,Grocery,Withdrawal,FR
6fdadb48-d0b8-41cd-9053-ce6bb0359e5b,ACC0001220,2026-06-03 10:07:56.868514,11.98,USD,Healthcare,Purchase,NL
252f5c7b-1ba7-4b35-ba49-d15ee37d6f77,ACC0001780,2026-05-11 18:16:55.262491,80.77,USD,Entertainment,Deposit,PK
8418caf8-fd36-4241-aff5-48c505ba9d73,ACC0002100,2026-05-08 18:01:32.385834,279.57,USD,Grocery,Purchase,DE
ce7429de-71bc-46b2-a8f7-6b7ef87c20e8,ACC0001271,2026-05-28 21:12:25.243052,57.21,USD,Grocery,Withdrawal,PK
4c7257eb-04f3-4ac5-bfcf-5133486ce623,ACC0002794,2026-07-19 22:09:19.414425,70.36,USD,Utilities,Purchase,NL
54dca812-1101-4ef7-bc4c-e938d511552c,ACC0000324,2026-07-04 18:22:56.297137,225.76,USD,Restaurant,Withdrawal,US
dd6a1c7f-3fbd-4c28-893d-6586b2d382f5,ACC0000865,2026-06-30 10:32:55.590473,8.56,USD,Restaurant,Purchase,NL
79e63995-fd5c-4c75-9963-51411d71128c,ACC0001465,2026-06-05 10:00:00.426779,101.92,USD,Healthcare,Transfer,AE
585bf787-6de5-4cb8-a9c3-a7670043d1bd,ACC0000760,2026-05-24 20:17:28.024762,53.84,USD,Electronics,Purchase,US
660f182c-da44-4224-b9af-5db3b1852162,ACC0001409,2026-06-13 18:41:10.186149,107.69,USD,Utilities,Withdrawal,SA
30c2345e-de49-4c59-bef1-d0106fd2a2c6,ACC0002537,2026-07-22 06:08:38.646801,30.56,USD,ATM Withdrawal,Purchase,GB
37be6129-e2ab-46db-ae9a-f83b53135ac9,ACC0002799,2026-07-24 01:50:49.561736,20.46,USD,Healthcare,Purchase,SA
f0b90325-d6f6-4c58-8b26-379b2a1979c0,ACC0002442,2026-05-28 20:49:22.489695,64.63,USD,Fuel,Purchase,SA
47b8f3a0-59a4-45ae-b47b-de5d9c612c59,ACC0002466,2026-07-06 11:45:09.860868,395.06,USD,Electronics,Deposit,DE
9650ceb9-0077-4b00-bb75-3eaee3e40019,ACC0001199,2026-06-01 02:35:00.248200,153.41,USD,Electronics,Deposit,IN
268ec2bc-f088-4c0f-87c2-a45f99fd8f8a,ACC0001298,2026-06-13 06:18:35.401812,29.69,USD,ATM Withdrawal,Purchase,GB
2de26cba-fe35-432f-9ec7-85de3e8acbc8,ACC0001509,2026-05-08 20:00:43.598077,10.92,USD,ATM Withdrawal,Transfer,AE
f023d9a6-4d43-48a1-a4b9-5f17ce0fe4b8,ACC0001629,2026-07-25 18:58:30.582581,7.25,USD,Grocery,Purchase,SA
24459bf0-5f6f-45b0-9ad5-31728debf855,ACC0000305,2026-05-22 18:34:25.085745,264.89,USD,Fuel,Purchase,CN
bc454241-8655-4d76-9e4a-11b68854d825,ACC0000439,2026-06-07 15:08:20.583519,17.36,USD,Electronics,Transfer,FR
3682c31b-5ce0-4ded-ac6a-827b0367230a,ACC0001705,2026-04-30 08:38:12.475460,36.94,USD,Grocery,Deposit,SA
a5ba96ed-cbfb-498c-ac26-05212a0df951,ACC0001195,2026-05-04 13:15:16.029412,266.52,USD,Restaurant,Withdrawal,SA
631419a5-7f64-4bf7-b641-e820aa3542d8,ACC0001490,2026-06-15 23:38:00.586769,7.87,USD,Restaurant,Deposit,AE
c500918c-828d-43a1-b760-2907f0a97fa8,ACC0000850,2026-05-30 05:26:57.313417,327.25,USD,Travel,Purchase,PK
c2d0c1f6-8b4a-471f-9e89-9005bb8be6bc,ACC0002389,2026-07-09 15:58:34.149710,40.27,USD,Fuel,Purchase,PK
582306d9-79c9-41ff-9ae1-396aa97b4072,ACC0001522,2026-06-06 04:31:03.047876,13.76,USD,Restaurant,Transfer,FR
7bdf96be-942e-4d60-a869-f769793bfcf0,ACC0002583,2026-06-16 15:08:29.087395,40.58,USD,Grocery,Transfer,FR
dcea44d9-e998-4dca-887f-22df901b552e,ACC0000733,2026-05-11 19:06:40.822182,22.94,USD,Online Retail,Transfer,NL
2a310926-5ca6-4a25-8442-37fa3a62db50,ACC0001262,2026-06-30 08:11:36.093249,92.66,USD,Entertainment,Purchase,CN
d2c8a93c-ee77-49cc-8586-2c0c6e6a6fe5,ACC0001230,2026-06-01 00:17:32.935994,25.08,USD,ATM Withdrawal,Purchase,IN
041a39c0-8fdc-4751-824e-f67c5eb5d802,ACC0001084,2026-06-06 04:04:54.471670,5.51,USD,Fuel,Withdrawal,AE
79845d2e-a096-4b4b-bcf2-2645b038af6a,ACC0001321,2026-05-31 14:32:39.140630,41.9,USD,Online Retail,Deposit,US
6cf46995-47a1-4289-91d7-8360acf2f09f,ACC0002335,2026-05-29 02:29:14.342129,10.72,USD,Restaurant,Withdrawal,GB
41930014-d4a9-499d-b155-37ee729981eb,ACC0000129,2026-05-13 16:43:01.998559,69.77,USD,Online Retail,Withdrawal,IN
fda4d156-65fe-47db-aecf-b7c3f7d747bd,ACC0000408,2026-07-19 02:30:42.498089,13.14,USD,Electronics,Transfer,SA
304f1826-7860-419f-840b-d5484e6b3cb7,ACC0001513,2026-07-16 09:16:53.058721,30.4,USD,Restaurant,Purchase,SA
83ec36db-f496-4896-8ac2-30bdd2a60feb,ACC0002567,2026-05-23 05:54:21.133295,67.97,USD,Grocery,Purchase,DE
41ef0c7d-8a21-49e8-a1a6-01939a580f8e,ACC0002841,2026-07-08 03:08:04.623770,42.31,USD,Fuel,Deposit,NL
db30b672-74f6-4c49-b0e8-4b7a8838c4b4,ACC0001804,2026-06-21 19:55:59.174812,73.74,USD,Grocery,Withdrawal,SA
1295931a-2f21-47ea-aa79-64bec7d441a5,ACC0000635,2026-06-11 08:28:05.146531,123.51,USD,Electronics,Withdrawal,CN
ad4691c8-d60f-40be-88d1-953a5a01dfcd,ACC0002770,2026-05-26 11:52:08.034527,13.61,USD,Entertainment,Purchase,NL
854041d8-2720-4c7c-852f-a30aba7ed91d,ACC0001069,2026-05-12 18:42:56.033577,50.54,USD,Restaurant,Withdrawal,SA
244dd206-2212-4ed7-9481-8f50a367c48d,ACC0000591,2026-07-15 04:01:28.972758,1.0,USD,ATM Withdrawal,Purchase,PK
8438b812-7389-4f16-9eba-0d03efb56d33,ACC0002108,2026-05-17 23:59:14.380683,73.46,USD,Entertainment,Transfer,SA
f8bc0207-6202-4a00-a11c-9a6b78da9d1e,ACC0001337,2026-06-16 11:31:56.803531,38.05,USD,Entertainment,Deposit,FR
edcc01aa-0a47-49fc-8396-b1de2d2f9edb,ACC0002105,2026-07-20 22:31:20.298135,16.77,USD,Restaurant,Purchase,SA
18877e1a-7256-4ed3-9e9c-0e9ac5e62763,ACC0000785,2026-07-28 16:12:02.406673,79.75,USD,Healthcare,Transfer,PK
aa2804be-0b20-4051-bc9d-6d9dbbc5d65c,ACC0001852,2026-05-01 08:58:30.076590,223.01,USD,Healthcare,Purchase,DE
5811fbf6-9433-4c97-86ae-001dad66fe22,ACC0000628,2026-07-08 15:25:39.962015,30.84,USD,Grocery,Deposit,FR
6037fbd6-e60d-4881-8932-c660a6626348,ACC0002321,2026-07-14 03:06:50.771529,17.57,USD,Utilities,Withdrawal,CN
74c1f40c-48ee-4c0e-a906-e7857a6db21a,ACC0000840,2026-07-12 16:44:14.473907,66.56,USD,Grocery,Withdrawal,IN
